text_en,text_uk,label
@user i'm from the uk and i honestly think your a goddess! i love how you speak your mind but have a gentle side. #love #pattiknows,"@користув , я з Британії і щиро вважаю вас богинею! Обожнюю, як ви прямолінійно висловлюєтесь, але при цьому залишаєтесь ніжною. #любов",0
@user yeah i do. but you know there's this thing called an all nighter and apparently i wanna pull one,"@користувач ага, знаю. але ж є така штука, як безсонна ніч за роботою, і я, мабуть, дуже хочу її влаштувати.",1
meanwhile in zimbabwe the south african imposed government promises to stamp out corruption.,тим часом у Зімбабве нав'язаний Південною Африкою уряд обіцяє викорінити корупцію.,1
"@user the cop also had prior misconduct charges. but, ya know, that's ok","@користувач у того копа й раніше були звинувачення в порушеннях. Але, ну ви ж знаєте, це ж окей",1
so restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private?,"Тобто ресторани, які існують завдяки соціальній природі харчування, вважають, що матері мають годувати грудьми в окремому місці?",1
"murdered baby, black man in us, kids in thailand and a woman's body in avon gorge. it's a jolly day for news today","Вбите немовля, чорношкірий чоловік у США, діти в Таїланді та тіло жінки в ущелині Ейвон. Просто чудовий день для новин сьогодні.",1
i have officially surrounded myself with the most amazing people,я офіційно оточив себе найчудовішими людьми,0
work hard in silence; let success make the noise.,Працюй наполегливо в тиші; нехай успіх стане твоїм гучним маніфестом.,0
@user  we all know how well we did under erickson.,"@користувач ми всі знаємо, як добре нам велося при Еріксоні.",1
"people complain about my backround pic and all i feel is like hey don't blame me, albert e might have spoken those words #life","люди скаржаться на мою фонову картинку, а я такий: гей, не звинувачуйте мене, ці слова міг сказати сам Ейнштейн #життя",1
oh you're just gonna wait till new years to start working out? #thatscool,"о, ти просто почекаєш до нового року, щоб почати тренуватися? це ж так круто.",1
always nice when a 40 year old man you don't know calls you pretty,"Завжди приємно, коли незнайомий 40-річний чоловік називає тебе красунею.",1
".@chrisbrett2 @user @user i think it's your white skin. or racist dna. he's a geneticist too, did ya know?","@користувач, гадаю, справа у твоїй білій шкірі. Або в расистській ДНК. Він ще й генетик, ти знав?",1
everything you've been told about copywriting is bs.,"усе, що вам говорили про копірайтинг повна дурня",1
@user your tongue in cheek @user weigh in does nothing but instigate breed specific hate. stick to reporting on tuques. #yyj,"@користувач, твої іронічні зауваження лише розпалюють ненависть до конкретних порід. Краще й далі роби репортажі про шапки.",0
less than a week til the ultimate squad is back together #rogersanddalhauser @user,"менше тижня до того, як найкраща команда знову збереться разом #роджерс_і_далгаузер @користувач",0
one of the most embarrassing losses @user ever. #wtf,одна з найганебніших поразок @користувача за весь час. #щозафігня,0
@user ahh... the hill. i seem to remember (sort of) mud sliding down that hill at many a buffet / steve miller concert. #goodtimes,"@користувач, ооо... той пагорб. Здається, я пам'ятаю (типу того), як багнюка сповзала з нього на багатьох фуршетах / концертах Стіва Міллера. #хорошічаси",0
@user please follow me. i have a technical question. thanks.,"@користувач, будь ласка, підпишись на мене. у мене технічне питання. дякую.",0
"is it wrong of me to not want to read about horrible things in this world, just for one day?",хіба це погано з мого боку не хотіти читати про жахливі речі в цьому світі хоча б один день?,0
"my dad's still gonna get me santa's gifts since it's my last year before 18, but i really don't know what to ask for...","Тато все одно збирається купити мені подарунки від Санти, бо це мій останній рік перед 18-річчям, але я поняття не маю, що просити...",1
about to fuck up this media exam #actuallyihopeso,збираюся завалити цей іспит із медіа #насправді_сподіваюся_на_це,1
"@user excellent, respectful interview of #johnschneider & #tomwopat last week! loved your lack of .","@користувач чудове, сповнене поваги інтерв'ю з джоном шнайдером та томом вопатом минулого тижня! мені сподобалася відсутність іронії.",0
so there used to be a crossfit place here.... #pizzawins,Раніше тут був кросфіт-центр... #піцарулить,1
double standards are always a fun thing,Подвійні стандарти завжди весела штука,1
how can u miss something u never had?||#randomthoughts #miss |http://t.co/g5jly9ikqn,"Як можна сумувати за тим, чого ніколи не мав? || #випадковідумки #сумувати",1
@user great story about the student trying to get the teacher fired!!#moron#storywasstupid,"@користувач, чудова історія про студента, який намагався домогтися звільнення викладача!! #ідіот #історіябулатупою",1
#teenanalcasting #sex sex and the city 2 movie casting auditions nyc summer 2009,"#секс кастинг для фільму Секс і місто 2, Нью-Йорк, літо 2009",0
@user @user i'm off to visit great-nephew very ill,"@користувач їду провідати племінника, він дуже хворий",0
only a true nightshift person would understand this #nightshift #hardcore #teamwork #always...,Тільки справжній працівник нічної зміни зрозуміє це #нічназміна #хардкор #команднаробота #завжди...,0
i'm knitting a scarf. yes. knitting. a scarf. because manual dexterity and i like knitting. problems?,я в’яжу шарф. так. в’яжу. шарф. бо спритність рук і мені подобається в’язати. якісь проблеми?,0
monday morning inspiration! #itstruetho #donttrustnobody #iwokeuplikethis...,Натхнення понеділкового ранку! #цеправда #нікомуневірте #ятакпрокинувся...,1
"shopping day with ms 15 today. her haul included new docs, eyeliner, bras, new issue frankie mag, and half of kikki k. tired and broke now.","День шопінгу з 15-річною пані. Її улов: нові „мартінси“, підводка, ліфчики, свіжий випуск журналу Frankie та половина магазину Kikki K. Тепер я втомлений і без грошей.",0
i do occupy rent free space in his cranial cavity lol @user,я таки займаю безкоштовне місце в його черепній коробці лол @користувач,0
tryna learn to skate tonight! #pennyboard #skate,намагаюся навчитися кататися на скейті сьогодні ввечері! #пенніборд #скейт,1
pretty shitty day i'm gonna be soaked and full of mud and clay #iliketogetdirty really,"Досить паскудний день, я буду весь мокрий, у багнюці та глині. #ялюблюбруднитись.",1
hearing gun shots when i first wake up makes me feel like i'm in compton. what a wonderful way to wake up. ❤ #imscared,"Чую постріли відразу після пробудження, почуваюся як у Комптоні. Чудовий спосіб прокинутися. #меністрашно",1
uk pm making sure child abusers are brought to justice. i can assume people will be brought to justice #lies,"Прем'єр-міністр Великобританії запевняє, що розбещувачів дітей притягнуть до відповідальності. Можу припустити, що людей притягнуть до відповідальності #брехня",1
need to get back in to college.. #feeling #this,Треба повертатися в коледж.. #відчуваю #це,0
k. michelle said lil kim is plastic but 65% of her body is fake and silicone. kim went plat on paypal but k has never seen platinum.,"К. Мішель сказала, що Ліл Кім пластикова, хоча 65% її тіла — фальшивка і силікон. Кім отримала платину на paypal, а К. ніколи не бачила платини.",1
@user now what has he said/done??,@користувач і що він тепер сказав чи зробив??,0
#landlord collects #rent from #honeybees in #beehive ... #bee #honey #italianbees,#орендодавець збирає #оренду з #медоноснихбджіл у #вулику ... #бджола #мед #італійськібджоли,0
i just want to be done with finals #4hoursleft,Просто хочу вже розібратися з цими іспитами #залишилось4години,0
"@user steve, steve, steve. that's data. you'll never win any hearts and minds if you don't appeal for the poor polar bears","@користувач Стіве, Стіве, Стіве. це дані. ти ніколи не завоюєш серця й уми, якщо не звернешся до теми бідних білих ведмедів",1
set my alarm for pm not am...guess you could say i've got my life together sorry @user #pearlburg mom and jesus,"Поставила будильник на вечір замість ранку... можна сказати, що моє життя повністю під контролем. Вибачте, @користувач, мама та Ісус.",1
"oh great, @user has pop up ads now. just what i want when trying to quickly access account info.","о чудово, у @користувача тепер є спливаюча реклама. саме те, чого я хочу, коли намагаюся швидко отримати доступ до інформації про акаунт.",1
full on man flu just in time for a weekend of work!! #awesome #coldandflu,Справжній гри якраз до робочих вихідних!! #застуда #грип,1
"@user spoiled, rancid food and guns in the aisles? rats in @user great. #groceriesnotguns","@користувач зіпсована, прогіркла їжа та зброя в проходах? щури в @користувач чудово. #продуктианезброя",1
so glad i came to work at 7:30am for all the customers that are here!!!!!! #itsdead,"Я такий щасливий, що приперся на роботу о 7:30 заради всіх цих покупців, яких тут аж нуль!!!!!! #пусто_як_у_могилі",1
"thanks for the dick pic, really, thanks.","Дякую за дикпік, справді, дуже вдячна",1
"@user yeah thanks for messing me about and then not delivering on the product, i feel really great about how this went down!! #thanks","@користувач ага, дякую, що проморочили мені голову і не доставили товар, я просто в захваті від того, як усе пройшло!! #дякую",1
.@ibnlive is the first to cut to ads during primetime to proudly announce that they're putting journalism first. #nlprimetime,".@ibnlive перші, хто переривається на рекламу в прайм-тайм, щоб гордо оголосити, що вони ставлять журналістику на перше місце. #nlпраймтайм",1
@user what the hell ever.,@користувач та мені все одно.,0
"grace is a free spirited 8 yr old with the most humble heart. aspiring model/actress, she also enjoys #piano and dance.follow> @user","Грейс — вільнолюбна 8-річна дівчинка з дуже смиренним серцем. Починаюча модель та акторка, вона також любить #піаніно та танці. Підписуйтесь на @користувача",0
"lots of people tweeting pictures from their cars of their snowy commutes to work, whilst saying stay safe oh, the !",Купа людей твітять фото зі своїх авто під час поїздок на роботу по снігу і водночас пишуть бережіть себе,1
@user niagra falls tho... really? #lol,@користувач Ніагарський водоспад... серйозно? #лол,1
"hey what do you know, one of the witnesses supporting darren wilson's story lied! and is racist! mind blown!","Ти тільки глянь, один зі свідків, що підтримували історію Даррена Вілсона, збрехав! Та ще й расист! просто шок!",1
"#a #terror #organization .... #hamas man killed, 3 injured in ""suspicious explosion"" in #gaza #israel","#терористична #організація .... бойовик #хамас убитий, 3 поранені в ""підозрілому вибуху"" в #газа #ізраїль",0
thanks gori-san|#djgori for sale,дякую Горі-сан|#djgori на продаж,0
"woke up with my foot the size of a balloon, that's just what i needed.. #ouch","Прокинувся з ногою розміром з повітряну кулю, це ж саме те, чого мені ""бракувало"".. #ой",1
ebola leaves hundreds of thousands facing hunger in three worst-hit countries,"Ебола залишила сотні тисяч людей перед загрозою голоду в трьох країнах, що постраждали найбільше",0
"zuma reads the quote people are not fighting for ideas, they fight for material benefits. to live in peace. #yclnationalcongress","Зума зачитує цитату: „люди б'ються не за ідеї, вони б'ються за матеріальні блага. щоб жити в мирі“.#нацконгресс",1
@user you can afford stocks? teachers make so much money it's crazy!,"@користувач ти можеш дозволити собі акції? вчителі ж заробляють так багато грошей, це просто божевілля!",1
#mcfc trying to kill their opponents.,#mcfc намагаються знищити опонентів.,0
@user lol.. will let my kids know when they get up in the morning.. thanks for the tip,"@користувач лол.. розкажу своїм дітям, коли вони вранці прокинуться.. дякую за пораду",0
@user so funny lolololol,@користувач так смішно лолололол,1
"because #logically, that does #fully #compute. if they wear #less #protection for a #deadly #virus & do #get #ebola as result?","Тому що #логічно, це #повністю #сходиться. Якщо вони носять #менше #захисту від ""#смертельного #вірусу"" і в результаті ""#заражаються"" #Еболою?",0
what a lovely day to drive #boo #fog #work,Який прекрасний день для поїздки за кермом #бее #туман #робота,1
"blue skies, warm air, and the royal accommodation! #whatmoredoesoneneed #education? ...","Блакитне небо, тепле повітря і королівські апартаменти! #щощелюдинітреба? #освіта? ...",1
long distance relationships are serious sh*t ayoba...,"Стосунки на відстані це серйозна штука, айоба...",0
@user i take it you're not in england then,"@користувач я так розумію, ти тоді не в Англії",0
my stomach is a wonderland for gas inducing bacteria. #blessed,мій шлунок це країна чудес для бактерій що викликають гази. #благословенний,1
i love getting up at 4 30 so i can wait on other ppl!,"Обожнюю прокидатися о 4:30, щоб просто почекати на інших!",1
it's 8:46 and i'm ready for bed.,зараз 8:46 і я готовий лягати спати.,0
i may or may not have put @user at the top of @user tree soon as he likes christmas time...,"Можливо я поставив, а можливо й ні, @користувача на верхівку ялинки @користувача, він же так обожнює Різдво...",1
i don't know what's worse...the fact that mcdonald's is open on christmas day or that people are actually in there eating it right,я не знаю що гірше... той факт що мак відкритий на Різдво чи те що люди реально там сидять і це їдять,0
"august has the most birthdays, february has the least and most of the serial killers are born in november!||-so dont mess up with me|#nov26","у серпні найбільше днів народження, у лютому найменше, а більшість серійних убивць народжуються в листопаді!||-тому не зв'язуйся зі мною | #26листопада",0
"@user yes, you got the point. it's like, as the time passes we're growing into some kind of beasts.","@користувач так, ти правильно зрозумів. це ніби з часом ми перетворюємося на якихось звірів.",0
330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year. #yippee #happiness,"поїздка за бенедрилом о 3:30 ранку через алергію на ліки, які буквально рятують мільйони життів щороку. #ура #щастя",1
"@user yet in ferguson, mo the mayor and gov are dems.","@користувач, і при цьому у Фергюсоні, Міссурі, мер і губернатор демократи.",1
"grandma's coming over, yay money. #lol #kidding","бабуся приїжджає, ура, гроші. #лол #жартую",1
@user sent it but too slow. i had already posted.,"@користувач надіслав, але занадто повільно. Я вже запостив.",0
check out the new novel black beauties by eureka johnson on or,зацініть новий роман Чорні красуні Юріки Джонсон на або,0
can't say no to that @user try now. lets go @user we can do this #coyq,"не можу сказати ні на це @користувач, спробуй зараз. вперед @користувач, ми це зможемо #нумохлопці",0
@user republicans suck more at identifying than alanis morissette.,"@користувач республіканці розбираються в ідентифікації ще гірше, ніж Аланіс Моріссетт в іронії.",0
welll helllo fever. id say 103 is feelin real good today,"О, привіт лихоманка. 39.5 це дуже добре сьогодні.",1
travel and tourism this morning.my favourite lesson whoooo,"Подорожі та туризм сьогодні вранці це найулюбленіший урок, ууууу",1
"yep, true patriots all.","ага, справжні патріоти, всі.",1
@user hold on a minute. are you saying all blonde white women look the same??,"@користувач чекай, ти хочеш сказати, що всі білі блондинки виглядають однаково??",1
