text_en,text_uk,label
an 'important' call from the council about a form we did 3 months ago is just what i need an hour before we head off to disneyland.,"важливий дзвінок із ради щодо форми, яку ми заповнили 3 місяці тому — це саме те, що мені потрібно за годину до від'їзду в Діснейленд.",1
laptop speakers are too quiet for music & simply too loud for porn!,динаміки ноутбука занадто тихі для музики і просто занадто гучні для порно !,1
@user returning my brand new ps4 thanks to your faulty security. #goodjob,"@користувач, повертаю свою новеньку ps4 завдяки вашій дірявій безпеці. #гарнаробота",1
most of us didn't focus in the #adhd lecture. |.|,більшість із нас не зосередилися на лекції про #дуг. |.|,1
#farage a t1t in public who doesnt agree with seeing t1ts in public #breastfeeding,"#фарадж — бовдур на людях, який не згоден бачити груди в публичному просторі #грудневигодовування",0
@user ah ok. well i hope things keep going well with person a x,"@користувач а, ок. що ж, сподіваюся, справи з людиною Х й надалі йтимуть добре х",0
@user great story about the student trying to get the teacher fired!!#moron#storywasstupid,"@користувач, чудова історія про студента, який намагався домогтися звільнення викладача!! #ідіот #історіябулатупою",1
@user i will let @user know - i'm sure he is shaking/quaking in his boots.,"@користувачя дам знати @користувач — впевнений, він уже тремтить від страху у своїх чоботях.",1
@user maybe you should grind the gym man #calling #you #fat,"@користувач може тобі варто попотіти в залі, чувак #називаю #тебе #товстим",1
"@user start with india , i need to be somewhere they don't speak great english so i don't have to say much lol","@користувач, почни з Індії, мені потрібно бути десь, де не дуже добре говорять англійською, щоб мені не довелося багато розмовляти лол",0
i'm officially making today single men get a smoothie day because that's who my customers have been all day.,"я офіційно оголошую сьогодні днем „самотні чоловіки п'ють смузі“, бо саме такими були мої клієнти цілий день.",0
my favorite thing is waking up at 4 and driving 20 minutes in the snow just to see this bitch ass #paneraproteam,"моя улюблена справа — прокидатися о 4-й ранку і їхати 20 хвилин по снігу лише для того, щоб побачити цю паскудну #командапанера",1
": the elections are not over zero vat, but about whether there will be a zionist or extremist country here.",": „вибори не через нульовий ПДВ, а про те, чи буде тут сіоністська чи екстремістська країна“.",1
katie pisses me off so bad #theapprentice,Кейті мене так бісить #учень,0
k. michelle said lil kim is plastic but 65% of her body is fake and silicone. kim went plat on paypal but k has never seen platinum.,"К. Мішель сказала, що Ліл Кім пластикова, хоча 65% її тіла — фальшивка і силікон. Кім отримала платину на paypal, а К. ніколи не бачила платини.",1
rest in peace riff god! #dimebag #darrell #is #dead #pantera,"спочивай з миром, боже рифів! #Даймбег #Даррелл #помер #пантера",0
@user let's #forget the #origin of a #diamond in #relation with #humanrights #bigdata,@користувач давайте #забудемо про #походження #діаманта у #зв'язку з #правамилюдини #великідані,0
john stockton in a commercial?!! holy crap! #nbaballot,Джон Стоктон у рекламі?!! Матір божа! #голосуваннянба,0
i have this weird urge to buy a hamster,у мене якесь дивне бажання купити хом'яка,0
i love it when people try to tell me that oakland is so much easier than other schools,"я так люблю, коли люди намагаються мені розповісти, що Київська політеха набагато легша за інші школи",1
@user where did that come from?!,"@користувач, звідки це взялося?!",0
somebody has filled my head with snot & used a cheese grater on the back of my throat during the night #unimpressed,хтось за ніч набив мені голову шмарклями і пройшовся теркою для сиру по задній стінці горла #невражений,0
@user i am so immensely sad about this.,@користувач я так безмежно засмучений через це.,0
@user but hey we could just kill their kids in a drone strike cause that strategy seems to b working so well and,"@користувач але ми могли б просто вбити їхніх дітей ударом безпілотника, бо ця стратегія, здається, чудово працює і",1
"get on the work bus, driver turns his music on and the first song on is 'another day in paradise'","Сідаю в робочий автобус, водій вмикає музику, і перша пісня — ""Ще один день у раю"".",1
my brother did this. now i hate my brother even more. |#jk #stilljk #fatbro,Мій брат зробив це. Тепер я ненавиджу свого брата ще більше. | #жартую #всеодножартую #товстийбрат,0
"support @user reveal the truth behind love, sex and drama visit","Підтримайте @користувача, дізнайтеся правду про кохання, секс і драму, відвідайте",0
"lots of people tweeting pictures from their cars of their snowy commutes to work, whilst saying stay safe oh, the !",Купа людей твітять фото зі своїх авто під час поїздок на роботу по снігу і водночас пишуть бережіть себе,1
"@user though, i suspect you don't actually care about the truth, so whatever, go troll someone else","@користувач, хоча я підозрюю, що тобі насправді байдуже на правду, тож менше з тим, йди троль когось іншого",0
@user thanks i thought it was tomorrow #iknow thepoint,"@користувач, дякую, а я думав, що це завтра. #ярозуміюсуть",1
she talkin bout gender roles and we're the narrow minded ones,"Вона тут говорить про гендерні ролі, а вузьколобі чомусь ми.",1
@user and why wouldn't you be after that performance!,@користувач і чому б тобі не бути таким після такого виступу!,0
yay for cars having a case of the mondays.,"Ура автівкам, у яких теж буває важкий понеділок",1
just woken up after 16 hour night shift to no gas. looks like microwave meal and cold shower for me today. woo!| #fml,"Щойно прокинувся після 16-годинної нічної зміни, а газу немає. Схоже, сьогодні на мене чекає їжа з мікрохвильовки та холодний душ. Супер! | #fml",1
tulisa has really made herself ugly #xfactor,Туліса справді зробила себе потворною #xfactor,0
a well known sci communicator is exaggerating the claims of a study into pr exaggerating the claims of scientific studies...,"Відомий популяризатор науки перебільшує результати дослідження про те, як піар перебільшує результати наукових досліджень...",1
"because #logically, that does #fully #compute. if they wear #less #protection for a #deadly #virus & do #get #ebola as result?","Тому що #логічно, це #повністю #сходиться. Якщо вони носять #менше #захисту від ""#смертельного #вірусу"" і в результаті ""#заражаються"" #Еболою?",0
last night watch for 2014!! that deserves 'r breakfast dram. @user 17yr from @user #scotch #islay,Остання нічна зміна 2014 року!! Це заслуговує на ранкову порцію віскі. @користувач 17 років від @користувача #скотч #айлей,0
can i just own an isle far away from here where my house is stunningly beautiful with only some closed ppl who appreciates me as a human,"Чи можу я просто мати острів далеко звідси, де мій будинок неймовірно красивий, і лише кілька близьких людей, які цінують мене як людину",0
if only i could be a cooler kid xp lol i'm such a nerd #can #i #know #when #im #gonna #get #rejected,"Якби ж я міг бути крутішим лол, я такий задрот #можна #мені #знати #коли #мене #відшиють",0
@user it's so the speaker remembers their talk's over. otherwise how would they know?,"@користувач це щоб доповідач пам'ятав, що виступ закінчено. Бо як же інакше він про це дізнається?",1
"murdered baby, black man in us, kids in thailand and a woman's body in avon gorge. it's a jolly day for news today","Вбите немовля, чорношкірий чоловік у США, діти в Таїланді та тіло жінки в ущелині Ейвон. Просто чудовий день для новин сьогодні.",1
the struggle of writing this article and studying for this journalism final is killer.,Ці муки з написанням статті та підготовкою до іспиту з журналістики просто вбивають.,0
@user pulled by white van man by the looks of it. yuk .. so naff. that keeps the magic of xmas alive..,"@користувача судячи з усього, тягне мужик на білому фургоні. Фе... так несмачно. Це просто підтримує магію Різдва...",1
"i'm so sore, work tomorrow is gonna be fun..","У мене все так болить, завтра на роботі буде весело...",1
so glad i'm off work tonite,"Така рада, що сьогодні я не на роботі",0
lol my mom can't text and talk at the same time,"лол, моя мама не може писати повідомлення і говорити одночасно",0
@user ahh... the hill. i seem to remember (sort of) mud sliding down that hill at many a buffet / steve miller concert. #goodtimes,"@користувач, ооо... той пагорб. Здається, я пам'ятаю (типу того), як багнюка сповзала з нього на багатьох фуршетах / концертах Стіва Міллера. #хорошічаси",0
why is there evidence of a stripper in my house yet i see no stripper in my house,"Чому в моєму домі є докази присутності стриптизерки, а самої стриптизерки я не бачу",0
beach hangs with my bffz,Зависаю на пляжі зі своїми друзями,0
how can u miss something u never had?||#randomthoughts #miss |http://t.co/g5jly9ikqn,"Як можна сумувати за тим, чого ніколи не мав? || #випадковідумки #сумувати",1
love these guys! @user tried to get the whole family in! #selfiestick @user,Люблю цих хлопців! @користувач намагався вмістити всю сім'ю! #селфіпалка @користувач,0
so baffled that wwe wrestling is still as popular as it is. all my friends went to the show in dc. i stopped watching like 12 years ago!,"Я просто в шоці, що реслінг WWE досі такий популярний. Усі мої друзі пішли на шоу в Колумбії. Я перестав це дивитися років 12 тому!",0
"@user just check out the buttons, see what they do. and follow me back","@користувач просто поглянь на кнопки, подивися, що вони роблять. І підпишись у відповідь",0
@user no one really says that,@користувач насправді ніхто такого не каже,0
"@user the ones who did this, and the ones who support this,cannot be human.radical islam =satan's army.#peshawarattack","@користувач ті, хто це зробив, і ті, хто це підтримує, не можуть бути людьми. Радикальний іслам — це армія сатани. #атакапешавар",0
@user that's some bullshit that's a complete rip off for those items. and i bet some of u idiots really that's a good sale.,"@користувач це якась херня і повний розвод за ці товари. І б'юся об заклад, деякі з вас, ідіотів, реально думають, що це вигідна пропозиція",1
do you want to be right? |or do you want to be happy?,Ти хочеш мати рацію? | Чи хочеш бути щасливим?,0
"i like to think of myself as a broken down justin bieber - my philosophy professor, everyone.","""Мені подобається думати про себе як про зламаного Джастіна Бібера"" — знайомтеся, мій професор філософії.",1
@user > matters we may exert or influence a change. but friendships aren't progressed this way. some natural affinity is needed.,"@користувач > є речі, на які ми можемо вплинути чи змінити. але дружба так не працює. потрібна певна природна спорідненість.",0
@user just trying to confuse you all,@користувач просто намагається вас усіх заплутати,0
"20 years ago i arrived in cr, happy to leave behind all the malls and rampant materialism of the us. went xmas shopping in prg today","20 років тому я приїхав у Чехію, щасливий покинути всі ці ТЦ і нестримний матеріалізм США. А сьогодні пішов на різдвяний шопінг у Празі.",1
"again, your myth of racist dna is still only a figment of your delusional imagination @user","Знову ж таки, ваш міф про ""расистську ДНК"" — це лише плід вашої хворої уяви @користувач",0
i know who i am. i am not perfect. i'm not the most beautiful woman in the world. but i'm one of them. #women #perfet|-mary j. blige,"Я знаю, хто я. Я не ідеальна. Я не найкрасивіша жінка у світі. Але я одна з них. #жінки #ідеальна |- Мері Дж. Блайдж",0
@user r effigies of jesus or allah..... when she herself hadnt kept any of d hindu gods,@користувач зображення Ісуса чи Аллаха... коли вона сама не шанувала жодного з індуїстських богів.,1
i have three exams today lets gooooo! #school #swag,"Сьогодні в мене три іспити, поїхалиии! #школа #свег",1
today was a very good day in iceland.,сьогодні в Ісландії був дуже хороший день.,0
welll helllo fever. id say 103 is feelin real good today,"О, привіт лихоманка. 39.5 це дуже добре сьогодні.",1
i feel and look like shit. #rainyday #nomakeup #sorrynotsorry,почуваюся і виглядаю як лайно. #дощовийдень #безмейкапу #невибачаюся,0
@user lol.. old enough to know better... young enough to do it again,"@користувач лол.. достатньо дорослий, щоб розуміти... і достатньо молодий, щоб зробити це знову",0
monday morning inspiration! #itstruetho #donttrustnobody #iwokeuplikethis...,Натхнення понеділкового ранку! #цеправда #нікомуневірте #ятакпрокинувся...,1
"my mom is the most annoying person i know. i know you're gonna read this since you creep my account, s/o to my mom #idc#istillloveyou","моя мама — найзанудніша людина, яку я знаю. я знаю, що ти це прочитаєш тому що ти стежиш за мохм акаунтом. привіт мамі #менібайдуже #всеоднолюблю",0
@user talking to yourself again,@користувач знову сам із собою розмовляєш,0
@user #oxymoron planned parenthood nothing abt parenting,@користувач #оксиморон плановане батьківство — нічого спільного з батьківством,1
who said that birthday girl can't celebrate the next day?? #celebrating #always #nighout #birthdaygirl...,"хто сказав, що іменинниця не може святкувати наступного дня?? #святкування #іменинниця...",0
trying to eat crackers on the quiet floor likeee.. maybe if i chew slower no one will notice..,"їсти крекери в тихій зоні це якккк... може, якщо жуватиму повільніше, ніхто не помітить..",1
"woke up with my foot the size of a balloon, that's just what i needed.. #ouch","Прокинувся з ногою розміром з повітряну кулю, це ж саме те, чого мені ""бракувало"".. #ой",1
#celtics @user and then there were none,#селтікс @користувач і не залишилося нікого,0
"no one talks like i do , no one thinks like i do , no moves like i do #conormcgregor #ufc #quotes","ніхто не говорить як я, ніхто не думає як я, ніхто не рухається як я #конормакгрегор #ufc",0
"no doubt. main stream media, obama, holder, deblasio et al have the blood of those cops on their hands.","без сумніву. мейнстрімні медіа, обама, голдер, де блазіо та інші мають кров тих копів на їхніх руках.",0
@user thanks for the spoiler!!!!,@користувач дякую за спойлер!!!!,1
congress just screwed us but it's a great day in the district because we got another stadium!,"Конгрес щойно нас кинув, але це прекрасний день для округу, бо ми отримали ще один стадіон!",1
#advancedwarfare is so much better than any fps released in 2014 xd,#advancedwarfare набагато кращий за будь-який fps 2014 року xd,0
it's always the little things that's attracts me,мене завжди приваблюють дрібниці,0
"@user you're familiar #with matt busby, #then. lol.","@користувач значить, ви знайомі з Меттом Басбі. лол.",0
highly inflamed stomach is just what i like,Сильне запалення шлунку це ж саме те що мені потрібно,1
i think about disney world just about every day. #missit #myhappyplace,думаю про діснейленд майже щодня. #сумую #моєщасливемісце,0
almost 72 hs of a kid asking for his christmas gift and zero answers from @user thank you guys! you are awesome,"Майже 72 години дитина чекає на подарунок і нуль відповідей від @користувача. дякую, хлопці! Ви просто супер",1
... can#do#no#more#usually#a#quitter#only#so#much#can#be#thrown#at#me!,... більше не можу#зазвичай#здаюся#забагато#всього#навалилося!,0
@user well maybe if you werent such a noob you would be up talking to me at 2:30 in the morning :p,"@користувач ну, якби ти не був таким нубом, ти б зараз розмовляв зі мною о 2:30 ранку :p",0
insured,застрахований,0
horray to working all weekend! #ohwell,ура роботі на вихідних! Ну звісно.,1
@user thankfully not full cold.. just one side down. getting the full vitamin netty pot combo blast now,"@користувач на щастя, не повноцінна застуда.. просто з одного боку заклало. зараз приймаю комбо з вітамінів",0
"hello wednesday! by the way it's december 10, 2014 at 02:15pm! (just a random information)","привіт, середо! до речі, зараз 10 грудня 2014 року, 14:15! (просто випадкова інформація)",0
haha guess my tweet was ok then. are you back in training @user,"ха-ха, значить мій твіт був ок. ти вже повернувся до тренувань @користувач",0
13 voice mails at work is always lovely,13 голосових повідомлень на роботі це завжди так мило.,1
sick on christmas yayyyy,Захворіти на Різдво урааааа,1
how were your #holidays? we'd love to hear all about them!,як минули ваші #свята? ми б із задоволенням про них послухали!,0
ah yes. just what i wanted today- a pounding migraine.,"О так. Якраз те, що я хотів сьогодні, дика мігрень.",1
munching cheese like its christmas #stiltonoverload,"жую сир, ніби вже Різдво #передозстилтоном",0
#hazard worker training. 1st break there was 3 doz donuts and half class outside to smoke. #fail #nomealfitters @user,Навчання з техніки безпеки. Перша перерва та 3 десятки пончиків і пів групи на перекурі. #невдача #немаєфітнестренерів,1
the thought of work tonight really kills that friday feeling.,думка про роботу сьогодні ввечері реально вбиває відчуття п'ятниці.,0
the thirstiest of thirst buckets calling other people thirsty,Найбільший любитель уваги називає інших зацикленими на увазі,1
i've got a right thirst on... #newsyearseve,мене реально сушить... #передоденьновогороку,0
"love the fact that i turned off my alarm this morning and slept till so freaking late,","Просто в захваті від того, що вимкнув вранці будильник і проспав до біса довго.",1
#mcfc trying to kill their opponents.,#mcfc намагаються знищити опонентів.,0
#seen #a #headline #about #a #doctor #that #starts #with #doctor #who...? #why #stick #your #head #in #the #toilet #and #pull #the...,"#бачили #заголовок #про #лікаря, #який #починається #зі #слів #""лікар #хто...""? #навіщо #засовувати #голову #в #туалет #і #тягнути...",0
@user yet no dog in the manger that actually makes it a dog in a manger story,"@користувач і при цьому жодної ""собаки на сіні"", що реально робить це історією про собаку на сіні. Н",1
reverend tells kids that santa is not real why declaring a sky fairy is because a book says so. #lol,"Священник каже дітям, що Санти не існує, і тут же проповідує про небесну фею, бо так книжка пише. #лол",1
"laborers in the san joaquin valley, one of the most productive farming regions in the world, suffer from food insecurity. #poverty","""Робітники в долині Сан-Хоакін, одному з найпродуктивніших аграрних регіонів світу, страждають від голоду. #бідність.",1
"i think my friend just sent @user a snapchat of me drinkin water, cuz she's fun like that #rehydratewhenyadehydrate #brat","Здається, подруга щойно скинула @користувач снепчат, де я п'ю воду, вона ж у мене така весела. #пийводу #зараза",1
girls won't answer their phone when i'm calling them bc they think i'm calling them in early but i'm actually calling to cut them,"Дівчата не беруть слухавку, бо думають, що я кличу їх на зміну раніше, а я насправді дзвоню їх звільнити.",1
@user make sure you don't say christmas!! the decorate for the holiday. #itisachristmastree,"@користувач, дивись не ляпни Різдво!! Вони ж прикрашають до свята. #це_різдвяна_ялинка. Ну звісно.",1
re: prison book ban - of course grayling is also trying to ban judicial reviews,"Щодо заборони книг у в'язницях — ну звісно, Грейлінг тепер намагається заборонити ще й судові перегляди.",1
rolled out of bed for closing.... #ilookreallygood,Виповзла з ліжка перед закриттям зміни... #явиглядаюдужедобре,1
you seem super smart mt @grannymarried: @user ||#no #bleeding happening in #waterboarding = it's #torture,ти здаєшся дуже розумним #відсутність кровотечі під час #водяного тортур = це #тортури,1
@user cheers bro! top man,"@користувач дякую, бро! ти найкращий",0
even getting cooked breakfast.. hes defo up to something,Навіть приготував сніданок... він точно щось задумав,0
"roflmao yeah, oops is right @user @user","лол, ага, ой це саме те слово",0
@user that bump off the apron looked like it hurt.. was that padding u landed on?,@користувач той удар об край рингу виглядав боляче... ти там на м’якеньке впав?,1
@user please make me smile this x-mas.. first xmas without my mum here. your my fav everrr. pleaseeee,"@користувач, будь ласка, змусь мене усміхнутися цього Різдва.. це перше Різдво без мами. ти мій кумир. ну будь ласкааа",0
@user hope the header didn't mess up that barnet,"@користувач сподіваюся, той удар головою не зіпсував тобі зачіску",0
"if it's not? then it is! hand crafted artistically fashionable, connect @user for #fashionblog #thoughts","якщо ні, то так! ручна робота, художня мода, пишіть @користувач для #блог_про_моду #думки""",0
it's okay @user i didn't really want to see my idol anyway.,"Все гаразд, @користувач, я все одно не дуже-то й хотів бачити свого кумира.",1
i'll try to guess the ascii symbols without my admins help. always trying to learn.,я спробую вгадати символи ascii без допомоги адмінів. завжди намагаюся вчитися.,0
hearing gun shots when i first wake up makes me feel like i'm in compton. what a wonderful way to wake up. ❤ #imscared,"Чую постріли відразу після пробудження, почуваюся як у Комптоні. Чудовий спосіб прокинутися. #меністрашно",1
"@user great,& not sure if i've seen that actual pic! just for girls","@користувач чудово, не впевнена, чи бачила саме це фото! тільки для дівчат",0
#tgif oh just kidding i have 30 mins from one job to the next. love 12 hour days. #serverlife #nolife,"#дякуватибогуп'ятниця та жартую я, у мене 30 хвилин між роботами. Обожнюю 12-годинні зміни. #життяофіціанта",1
just got yelled at by proxy. it's going to be an excellent day.,Щойно на мене нагримали через посередника. День обіцяє бути просто чудовим,1
lol everyday excuse the language #relationships #men #women #lotd,"лол щодня, вибачте за лексику #стосунки #чоловіки #жінки",0
making the most out of my last vacation day. #tvandsleep,Максимально корисно проводжу останній день відпустки. #тв_і_сон.,1
what a lovely day to drive #boo #fog #work,Який прекрасний день для поїздки за кермом #бее #туман #робота,1
so restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private?,"Тобто ресторани, які існують завдяки соціальній природі харчування, вважають, що матері мають годувати грудьми в окремому місці?",1
this long drive home later in the snow is gonna be shweeeet,Ця довга дорога додому по снігу буде просто офігенною,1
"if you drag yesterday into today, your tomorrow cannot be what it was meant to be. let. it. go. #bringon2015","якщо ти тягнеш вчорашній день у сьогоднішній, твоє завтра не зможе бути таким, яким мало бути. відпусти. #чекаємо2015",0
"congrats to my fav @user & her team & my birthplace team #ohiostate (i can claim that, right?) #orevsosu is gonna be one great game!!","""вітаю мою улюблену @користувача та її команду, а також команду мого рідного міста #ohiostate! це буде крута гра!!""",0
@user jessica sheds tears at her fan signing event makes me weak everytime,"@користувач, Джессіка розплакалася на фан-зустрічі, це мене щоразу вибиває з колії",0
all there good & bad in every occupation & race #stop labeling all,"у кожній професії та расі є і хороші, і погані #досить вішати ярлики на всіх",0
seeing ppl walking w/ crutches makes me really excited for the next 3 weeks of my life,Вигляд людей на милицях змушує мене з нетерпінням чекати наступних трьох тижнів мого життя.,1
now i remember why i buy books online @user #servicewithasmile,"Тепер я згадав, чому купую книжки онлайн @користувач. #сервіс_із_усмішкою.",1
@user so is he banded from wearing the clothes? #karma,@користувач то йому заборонили носити цей одяг? #карма,1
just found out there are etch a sketch apps. #oldschool oldschool,"Щойно дізнався, що є додатки типу чарівного екрану. #старашкола",1
"hey what do you know, one of the witnesses supporting darren wilson's story lied! and is racist! mind blown!","Ти тільки глянь, один зі свідків, що підтримували історію Даррена Вілсона, збрехав! Та ще й расист! просто шок!",1
you know it's going to be a great day when you're garmin resets itself and you spill some cinnamon down yourself #slowclap,"День точно буде чудовим, коли твій телефон сам перезавантажується, а ти розсипаєш на себе корицю. #повільні_аплодисменти",1
halfway thorough my workday ... woooo,Половина робочого дня позаду... урааа,1
would like to thank my nephew for giving me his horrible cold & sore throat etc.. much appreciated!,"Хочу подякувати племіннику за те, що заразив мене жахливою застудою та болем у горлі.. красно дякую!",1
@user @user i'm off to visit great-nephew very ill,"@користувач їду провідати племінника, він дуже хворий",0
"if his twitter account is any sign, then this book looks to be a must read id rather read twilight","Якщо судити з його акаунта в Твіттері, то ця книга, здається, обов'язкова до прочитання. Я б краще почитав ""Сутінки""",1
nicholas sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books.,"Ніколас Спаркс маніпулює жінками, змушуючи їх вірити, що хлопці (насправді) такі ж чутливі, як герої його книг.",1
"when we stop accepting crumbs in the name of love, only then we can equally appreciate the silence of solitude & festivity of loving.","Тільки коли ми припинимо приймати крихти в ім'я любові, ми зможемо однаково цінувати тишу самотності та свято любові.",0
alert the media! some guy on twitter has un-cited proof that evolution is wrong! let's get his nobel prize ready!,"Повідомте ЗМІ! Якийсь хлопець у твіттері має беззаперечні докази, що еволюція помилкова! Готуйте йому Нобелівську премію!",1
shameless' accounting firms make vast sums advising rich on how to rip off taxpayers - accounting chief,"безсоромні бухгалтерські фірми заробляють величезні суми, радячи багатіям, як обдирати платників податків.",0
main issue with the walking dead- you forget to breathe when you're watching. so bloody good #walkingdead,"Головна проблема ""Ходячих мерців"" що ти забуваєш дихати під час перегляду. До біса круто. #ходячімерці",0
need to get back in to college.. #feeling #this,Треба повертатися в коледж.. #відчуваю #це,0
no. its actually not friday. today we proudly present ☆ sunday~!☆ so... go enjoy your sunday.,Ні. Насправді сьогодні не п'ятниця. Сьогодні ми з гордістю представляємо ☆ неділю~!☆ Тож... насолоджуйтесь неділею.,0
@user lol how and what is a cthulhu ?? funny autocorrect so helpful,@користувач лол як і що таке ктулху ?? смішна автокорекція,1
i refuse to be weak... #workout #motivation #fitfam,Я відмовляюся бути слабким... #тренування #мотивація,0
"@user yeah. so as you can see, i have great success with the ladies! and i'm totally excited for having sex some more!","@користувач ага. тож, як бачиш, я маю величезний успіх у дам! і я просто в захваті, що буду мати ще більше сексу!",1
i don't like clowns but i'm going to be one.,"я не люблю клоунів, але збираюся ним стати.",1
@user i'll be a bit sweaty by the time i get to you!,"@користувач я трохи спітнію, поки дістануся до тебе!",0
the champions league is overrated anyway!,ліга чемпіонів все одно переоцінена!,1
@user are you looking at the wrong profile picture?,@користувач ти дивишся не на те фото профілю?,0
one day i want to travel with my bestfriend done did traveled da world!! @user,одного разу я хочу помандрувати зі своїм кращим другом та об'їздити увесь світ!! @користува,0
fully charged my #anker portable charger...it lasted 1/2 an hour. awesome #fail,повністю зарядив свій портативний зарядний пристрій #anker... його вистачило на пів години. чудово #провал,1
ruling party in power#central#state#misusing their power#pm speaking only in foreign parliment#pm to visit out side india during session,правліча партія при владі #центр #штат #зловживання владою #прем'єр_міністр виступає тільки в іноземних парламентах #прем'єр_міністр відвідує інші країни під час сесії,0
gareth's polar opposite is a chicken-loving vegetarian 😂🐣 #bones @user,"повна протилежність Гарета це вегетаріанець, який любить курку #кістки @користувач",1
watching creepy shit before bed when alone = bad idea. is there a spell to turn a french bulldog into a big ass bulldog? #bewareofdog,"дивитися всяку жуть перед сном, коли ти сам = погана ідея. чи є якесь закляття, щоб перетворити французького бульдога на пітбуля? #обережнозлийсобака",1
i do occupy rent free space in his cranial cavity lol @user,я таки займаю безкоштовне місце в його черепній коробці лол @користувач,0
had to take a #patiopics - snow falling still. this was totally clear when i went to sleep. #wcco,"мусив зробити фото з веранди, сніг досі йде. коли я лягав спати, тут було абсолютно чисто. #wcco",0
"august has the most birthdays, february has the least and most of the serial killers are born in november!||-so dont mess up with me|#nov26","у серпні найбільше днів народження, у лютому найменше, а більшість серійних убивць народжуються в листопаді!||-тому не зв'язуйся зі мною | #26листопада",0
my husband thinks i'm crazy because i taped my tape dispenser. hehe. i'm handy like that. ....,"мій чоловік думає, що я божевільна, бо я обклеїла скотчем свій диспенсер для скотчу. хе-хе. ось така я майстриня. ....",1
my secret name is lizard squad. i like to ruin people's fun time. follow and rt to a billion and you'll have fun. #psn #giveitup,"моє секретне ім'я це дудос атака. люблю псувати людям задоволення. підпишіться і ретвітніть мільярд разів, і ви отримаєте задоволення. #psn #giveitup",1
sending best wishes to all my coworkers at the 9am this morning,передаю найкращі побажання всім своїм колегам о 9-й ранку сьогодні,1
@user try having no internet for a month. now i know how ethiopians feel.,"@користувач спробуй пожити без інтернету місяць. тепер я знаю, що відчувають ефіопи.",1
"so, sane peoples would talk to themselves in twitter because they can't find other sane humans to talk to. that #retweet#ifagree","отже, здорові люди розмовляють самі з собою у твіттері, бо не можуть знайти інших здорових людей для спілкування. #ретвіт_якщо_згоден",1
thanks @user for connecting. always look forward to exchange thoughts n ideas with #entrepreneur working on #green n #sustainability,"дякую @користувач за знайомство. завжди радий обмінятися думками та ідеями з #підприємець, який працює над #екологія та #сталий_розвиток",0
love being made fun of,"просто обожнюю, коли з мене глузують",1
@user oh wow your talking skype! cool!,"@користувач о вау, ви говорите по скайпу! круто!",1
"he was half of what she deserved, yet he was all that she ever wanted ,,,,","він був наполовину тим, на що вона заслуговувала, проте він був усім, чого вона коли-небудь хотіла ,,,,",1
parking meter obviously forgot to get its own parking ticket.,"паркомат, очевидно, забув взяти свій власний паркувальний талон.",1
about to fuck up this media exam #actuallyihopeso,збираюся завалити цей іспит із медіа #насправді_сподіваюся_на_це,1
well today is gonna be a great day,"що ж, сьогодні буде чудовий день",1
heaven help the fool who did her wrong,"нехай небо допоможе тому дурню, який її образив",0
welsh devolution? how's this for starters...,деволюція Уельсу? як вам таке для початку...,0
"@user instead of playing the pompous ""do you know who i am card?"" , how about you actually make an educated rebuttal?","@користувач, замість того, щоб розігрувати пихату карту ""ти знаєш хто я?"", як щодо того, щоб навести обґрунтоване заперечення?",0
kind of love how i got a voicemail from my seat neighbor wondering where i was yet they constantly sell their ticket & i never ask,"мені подобається те, що мені прийшло голосове повідомлення від сусіда по трибуні, який питав, де я, хоча вони постійно продають свій квиток, а я ніколи не питаю",1
i feel a nap in my near future. #naptime,я відчуваю сон у своєму найближчому майбутньому. #час_для_сну,0
the ever so caring @user gets to see the siege ending first. great journalism.,Завжди такий турботливий @користувач першим побачить кінець облоги. Чудова журналістика.,1
@user you truly are my son.,@користувач ти справді мій син.,0
"kevin durant with 23pts on 8-13 shooting, has this nigga been inefficient since he came.",Кевін Дюрант із 23 очками при 8-13 з гри. Цей нігер був неефективним з самого початку.,1
this chap seems to be a bit of an over sexed out going extrovert ... must be his overly masculine voice and demeanor.,"Цей хлопець здається занадто розкутим екстравертом... мабуть, справа в його занадто мускулінному голосі та поведінці.",1
