text_en,text_uk,label
"@user so happy i got an offer from trinity laban, i'd take greenwich over leeds any day leeds is where it's at 💃✋","@user такий щасливий, що я отримав пропозицію від Трініті Лабана, я б будь-коли взяв Гринвіч замість Лідса, Лідс ось де він 💃✋",1
can't fck with you hoe an i'm sorry 👐 😂,"не можу з тобою трахатись, і мені шкода 👐 😂",1
@user we study hard.. 📚🙊 #procrastinators 👯,@user ми старанно вчимося.. 📚🙊 #прокрастинатори 👯,1
ohio state putting it #onwisconsin ... no match.,Штат Огайо розміщує #onwisconsin ... не відповідає.,0
"less than 5 hours sleep, fantastic 😁","менше 5 годин сну, фантастично 😁",1
jimi agbaje is a fine man...in respect to public service what notable landmark has he achieved? tested|jimi...,"джімі агбадже — чудова людина...що стосується державної служби, якого помітного досягнення він досяг? перевірено|джимі...",0
"i feel faint after chasing a whippet and lily, libby, gabby, millie the cats who were playing chase in the garden #aintitfun !! fun","Я відчуваю непритомність після того, як погнався за віппетом і котами Лілі, Ліббі, Геббі, Міллі, які гралися в погоню в саду #aintitfun !! веселощі",1
"digital drumsticks, thanks grandma and grandpa","цифрові барабанні палички, дякую бабусі та дідусю",1
einstein would be amused about strider jumping around in time,"Ейнштейна потішить страйдер, який стрибає вчасно",0
i love seeing what you guys got,"я люблю бачити, що ви маєте",1
bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow #fan of the design feeling the...,bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow #fan of the design feel the...,0
went to check on 10 cause it was way late for sleeping and bam she was never here. why did no1 find it important to tell me this???,"пішов перевірити 10, тому що було дуже пізно спати, і бац, її тут ніколи не було. чому нікому не було важливо сказати мені це???",0
@user not passing judgment. been in many binds before and actually love the creativity. vodka is a versatile liquor.,@user не виносить судження. був у багатьох зв’язках раніше і насправді люблю творчість. горілка - це універсальний алкогольний напій.,0
#teenanalcasting #2003 2003 ford f-150 xlt mulberry fl 33860,#teenanalcasting #2003 2003 ford f-150 xlt mulberry fl 33860,0
glad @user is excited to see me..... 😒,"радий, що @user радий мене бачити..... 😒",1
@user if @user exclude bf3 maps from the poll... i am going to riot!! i really want seine crossing back 😭 😭|i would pay for it!!,"@user, якщо @user виключає карти bf3 з опитування... я збираюся бунтувати!! я дуже хочу повернути переправу по неводу 😭 😭|я б заплатив за це!!",0
why does my tongue feel it necessary to try and touch the high speed tool my dentist has put in my mouth?,"чому мій язик вважає за потрібне спробувати торкнутися високошвидкісного інструменту, який мій стоматолог вклав мені в рот?",0
> knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.,"> знання самі по собі не означають, що людина має право представляти релігію, якщо * її/її людяність (і розсудливість) відсутня.",0
"@user :-) go for it. 20th century fox copied me and did 21st century fox, after all ... , i hasten to add *very* unlitigiously!","@user :-) дерзай. 20th century fox скопіював мене і зробив 21st century fox, все-таки ... , поспішаю додати *дуже* несуворо!",1
cleaning up spew is a definite highlight of my job!!,"прибирання вивержень – безумовно, найголовніший момент моєї роботи!!",1
"#steveharvey worships #obama b/c he doesn't research, then calls every1 else ignorant. #fuck this guy. #idiot","#steveharvey поклоняється #obama b/c він не досліджує, а потім називає всіх інших невігласами. #трахни цього хлопця. #ідіот",0
"@user women say 1 man asltd them, y so long 2 say sumtin? & the young 1s, where the parents? hotel wit grn ass man? smh","@user women say 1 men asltd them, y so long 2 say sumtin? і молоді, де батьки? готель дотепний grn дупа людина? смх",0
we want turkey!!,ми хочемо індичку!!,1
@user get ready for another one on saturday,@user готуйтеся до ще одного в суботу,1
@user ohhh i don't know about that! that sounds sooooo interesting!,@user ооо я не знаю про це! це звучить дуже цікаво!,1
@user i'm smarter than most people who lie to me. i have fun picking the holes in their stories.,"@user я розумніший за більшість людей, які мені брешуть. Мені весело викопувати діри в їхніх історіях.",0
feels so good 2 get off 2 have 2 go straight 2 school though...,"почуваюся так добре 2 зійти 2 мати 2 йти прямо 2 школа, хоча...",1
@user doing a great job... what do i pay my extortionate council taxes for? #disgrace #ongoingproblem,@user робить чудову роботу... за що я плачу мої здирницькі міські податки? #ганьба #постійнапроблема,1
sipping a chicken cuppa soup and watching #jezza how exciting,"потягуючи курячий суп і дивлячись на #jezza, як це захоплююче",1
true,правда,1
good crowd at the independence bowl...,хороша публіка на чаші незалежності...,1
@user is naughty dog going to be there? #tga,@user там буде Naughty dog? #tga,0
incredible. rt @user the red sox have an agreement with justin masterson.,неймовірно. rt @user Red Sox мають угоду з Джастіном Мастерсоном.,0
aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :'),"о, я люблю, коли мій бос призначає мені роботу в день, коли шторм наближається до району затоки!!!!!!!!!!!!!!!!!!! :')",1
lord have mercy on us. the world's most powerful nation is ruled by two families. #bush #clinton #wasps #elxn2016,Господи помилуй нас. наймогутнішою державою світу правлять дві родини. #буш #клінтон #оси #elxn2016,0
then that means it has to be square to him @user @user @user @user @user,"тоді це означає, що йому має бути квадрат @user @user @user @user @user",0
@user @user i love button pushers!,"@user @user я люблю кнопки, що натискають!",1
watching #bones &cradled my leg when i saw @user in episode about chicken #tasteslikechicken #termite #thewalkingdead @user,"переглядаючи #кістки &cradled мою ногу, коли я побачив @user в епізоді про курку #tasteslikechicken #termite #thewalkingdead @user",0
2 and half hour walk #proud,2 з половиною години ходьби #горда,0
i am extremely excited to know what reza aslan and cj werleman think about what happened in pakistan #peshawarattack,"Я дуже радий дізнатися, що Реза Аслан і Сі Джей Верлеман думають про те, що сталося в Пакистані #peshawarattack",1
@user thank you @user for having me on the cover of the feminism issue. my favourite magazine cover ever. lorraineelle x,"@user, дякую @user за те, що я на обкладинці випуску про фемінізм. моя улюблена обкладинка журналу. lorraineelle x",1
hahahhaha that really made me jelouse,"ха-ха-ха-ха, це викликало в мене ревнощі",1
i just love eu servers....,я просто люблю сервери ЄС....,1
xmas on the blog feat intimissimiofficial and @user * read our story and share the love...,Різдво в блозі за участю intimissimiofficial і @user * прочитайте нашу історію та поділіться любов'ю...,0
well that's me living till i'm 200yrs old!!! #sarci #wit #low #constant,ну це я доживу до 200 років!!! #sarci #wit #low #constant,1
"she heard him cry and his little fingers & toes were counted and mary exclaimed ""he's perfect!"" oh mary, you so cray cray.","she heard him cry and his little fingers & toes were counted and mary exclaimed ""he's perfect!"" о, Мері, ти така божевільна.",1
@user think i may use that in my ads ! :),"@user думаю, що я можу використовувати це у своїх оголошеннях! :)",1
@user what's with the ridiculous hashtagging? #massive #twat,"@user, що з безглуздим хештегом? #massive #twat",0
seeing @user on saturday whaddddddup #legend,побачив @user у суботу whaddddddup #legend,1
i #may or may be #watching #rockos #modern #life... #forevera90skid #imnotthewallabyiusedtobe,я #можу або дивлюся #rockos #modern #life... #forevera90skid #imnotthewallabyiusedtobe,0
happy 2nd anniversary to me in sgv. happy ot here in client. woohoo. i loooooove my job. super. more years to go!!!!!!!!!,"вітаю мене з 2 річницею в sgv. щасливий тут, у клієнта. вау-у-у. я люблю свою роботу. супер. попереду ще роки!!!!!!!!!!",1
getting ready #yesterday #christmaseve #lastnight,готується #вчора #різдвянийвечір #вчора ввечері,0
"@user no, voting somebody in because they're from latvia is way more important than voting for the best players.","@user ні, проголосувати за когось, оскільки вони з Латвії, набагато важливіше, ніж голосувати за найкращих гравців.",1
@user @user @user @user for elrufai#he represents the masses#so it is our victory#,@user @user @user @user для elrufai#він представляє маси#тож це наша перемога#,0
"being publicly called a ""heartless arsehole"" for going about my day as usual.","мене публічно назвали ""безсердечним мудаком"" за те, що я проводив свій день, як завжди.",1
"so, matt and natasha are having sex. #whatasuprise #whatelseisnew","Отже, Метт і Наташа займаються сексом. #whatasuprise #whatelseisnew",1
i love not sleeping. it's the best.,я люблю не спати. це найкраще.,1
"stop living like a king, you're not one so using this in real life. #exodusmovie","перестань жити як король, ти не той, тому використовуєш це в реальному житті. #вихідфільм",0
"@user i'm really big supporter of #lawenforcement. like sheriff clarke said, it's all theatrics. #ferguson @user","@user Я справді великий прихильник #lawenforcement. як сказав шериф кларк, це все театралізація. #ferguson @користувач",1
"country music & photo editing, my type of morning ☀️🎶","кантрі-музика та редагування фотографій, мій тип ранку ☀️🎶",0
cocktails tonight yep why not! had one in over a year! !,"коктейлі сьогодні ввечері так, чому б і ні! був один за рік! !",0
"@user if you don't want to upgrade your ios or keep many pictures, yeah it's great","@user, якщо ви не хочете оновлювати свій ios або зберігати багато фотографій, так, це чудово",1
coffee and fiber one. it's worth getting up for.,кава та клітковина. для цього варто встати.,1
"the silence in #timessquare for #ericgarner last night is only broken by #nypd siren. , watch on ifussss app.","тишу в #timessquare для #ericgarner минулої ночі порушує лише сирена #nypd. , дивіться в додатку ifussss.",1
she can get it raw !!!,вона може отримати його сирим !!!,0
found out the reason that weekend closer makes my life miserable is because i'm atheist. #hypocrite #atheistproblems #serverproblems,"я з’ясував причину того, що ближчі вихідні роблять моє життя нещасним, тому що я атеїст. #лицемір #проблеми атеїста #проблеми сервера",0
that is the face of a tired man hahahahah,це обличчя втомленої людини ха-ха-ха,0
@user i thought it funny ;p,@user мені здалося це смішним ;p,0
there are things we are made to go through to harm us but to given us a lesson to teach to someone weaker,"Є речі, через які ми змушені пройти, щоб завдати нам шкоди, але щоб дати нам урок, щоб навчити когось слабшого",0
in other news i havent had a good nights sleep in a week. i feel great.,Інші новини: я не мав хорошого сну протягом тижня. я почуваюся чудово.,1
"sarcasm incoming: this weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast!","сарказм вхідний: ці вихідні будуть таким чудовим для проведення часу, коли ти не маєш нічого робити, окрім домашнього завдання, гарно!",1
lol boy i just wanted a fuck not a relationship trying to sound like a hoe.,"лол, хлопче, я просто хотів ебать, а не стосунки, намагаючись здаватися дурницею.",1
"final at 7am, i'm ready","фінал о 7 ранку, я готовий",1
"wearing my @user rangers shirt, flipping off a crowd in his hometown of boston. so much","одягнений у мою футболку @user Rangers, відбиваючи натовп у своєму рідному місті Бостоні. так багато",1
ed sheeran smashing out his tunes on the victoria's secret catwalk. ginger legend!,Ед Ширан демонструє свої мелодії на подіумі Victoria's Secret. імбирна легенда!,0
"you're any moment, every second,|every scent and every flower|as a girl.","ти будь-який момент, кожна секунда,|кожний аромат і кожна квітка|як дівчина.",0
"it's the crackhead uncle of the hbcu family ""@_kkoolpointz_: every hbcu in alabama looks at alabama state sideways lmao!""","це дурний дядько сім'ї hbcu ""@_kkoolpointz_: кожен hbcu в Алабамі дивиться на штат Алабама скоса, лмао!""",0
@user @user yeah i'm avoiding you by waking up at 6 am my time so by 10 pm i'm exhausted. #sucksimissedyou <3,"@user @user так, я уникаю тебе, прокидаючись о 6 ранку за моїм часом, тому до 10 вечора я втомився. #sucksimsedyou <3",1
watch amazing race contestant talk juicy!,подивіться дивовижну розмову учасника гонки!,0
love being able to be comfortable in my own room😃👍,люблю бути комфортно у власній кімнаті😃👍,1
"sometimes i wonder, am i the mouse, or am i the experimenter?","іноді я задаюся питанням, чи я миша, чи я експериментатор?",0
a day where ruled @user i got followed by @user wht a day!! lollllll.,"день, коли керував @user, за мною пішов @user, який день!! lollllll.",1
oh how i love fainting randomly,"ох, як я люблю випадково непритомніти",1
so glad they've found a way to make the gospel socially relevant to klingons!,"дуже раді, що вони знайшли спосіб зробити євангелію соціально актуальною для клінгонів!",1
i promote #edm why would i add jazz? some ppl will do anything 2b popular #soobvious #wtf #attentionwhore #keepitreal,"я рекламую #edm, навіщо мені додати джаз? деякі люди зроблять усе, що завгодно 2b популярно #soobvious #wtf #attentionwhore #keepitreal",0
"@user yeah i did, because it didn't show the convo and stuff, was gonna text it you but no :)","@user так, я хотів надіслати вам це повідомлення, оскільки він не показував розмову та інше, але ні :)",0
not felt this i'll since i was in kos! eugh a great end to a great week...... #beenshite #killme,"я не відчував цього, оскільки я був на косі! ой чудовий кінець чудового тижня...... #beenshite #killme",1
"azealia banks call iggy ""igloo australian""...wooow an incredible rapper diss another one","Азелія Бенкс називає Іггі ""австралійським іглу""... вауу, неймовірний репер дисс ще один",1
there is nothing i love more than listening to the black eyed peas on the way home from a saturday night loss in petrolia #killerband,"немає нічого, що я люблю більше, ніж слухати Black Eyed Peas по дорозі додому після програшу суботнього вечора в petrolia #killerband",1
@user all #u can do beautiful is your #best winning is important taking part & having fun is what matter's :-),"@user все, що #ти можеш зробити красивим, - це #найкраще, важливо виграти, брати участь і весело проводити час :-)",0
i think i might be an artist #flowers #pretty #love #beautiful #painting #art #nature #lchs,"я думаю, що я міг би бути художником #квіти #красиві #любов #красива #живопис #мистецтво #природа #lchs",1
@user what for ? waste of time...:),@user для чого? марна трата часу...:),0
"at least... i've got spine, cause i can feel the pain in my back. #thinkpositive|","принаймні... у мене хребет, тому що я відчуваю біль у спині. #думайпозитивно|",1
@user anytime! cash is acceptable every where. and can be used toward whatever they want/need.,"@user будь-коли! готівка приймається всюди. і можуть бути використані для того, що вони хочуть/потребують.",0
it's funny because your a fake ass bitch :) #youratruefriendtoher,"це смішно, тому що ти фальшива сука :) #твійсправжній друг",1
so far today i burned my tongue on my coffee. saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday,сьогодні я обпік язика кавою. побачив мертвого хлопця на автостраді та пробив лобове скло у вантажівки #будудобрийдень,1
i love my mom,я люблю свою маму,1
@user he's just trying to drive suh's price up.,@user він просто намагається підняти ціну на нього.,1
"@user @user it's ok kev, gurney's bowling the next over","@user @user, все гаразд, кев, каталка грає в боулінг",1
@user @user do you wanna cry? that's how you cry. omg,@user @user ти хочеш плакати? так ти плачеш. Боже!,0
i picked a great night to not want to sleep.,"Я вибрав чудову ніч, щоб не хотілося спати.",1
"but hey, 1 study guide for chemistry down 5 to go","але привіт, залишився 1 навчальний посібник з хімії",0
@user nah dude my buddy puked all over steak and shake,"@user ну, чувак, мій друг вирвав стейк і коктейль",0
@user ooooo touching myself to odb he is the greatest giants player to ever play the game... screw that the best player ever!!,"@user ooooo торкаючись до odb, він найкращий гравець-гігант, який коли-небудь грав у цю гру... до біса цей найкращий гравець!!",1
might go back to bed it's easier then making the effort @user #wrong 😂😭,"може повернутися спати, це легше, ніж докладати зусиль @user #wrong 😂😭",0
ahhh winner and epik high. #2014mama,ahhh переможець і епік високо. #2014мама,0
babysitting night! hoping my car doesn't get towed bc idk where to park 😰,"ніч няні! сподіваюся, що мою машину не відбуксирують до н.е. я знаю, де паркувати 😰",0
i have to leave for school at 9am and i'm still in bed #fucktherain #wherearemyhunters #imgonnalooksocutetoday,"я маю йти до школи о 9 ранку, а я все ще в ліжку #fucktherain #wherearemyhunters #imgonnalooksocuteday",1
3 hours of sleep is sufficient to tackle this day. #timezoneproblems,"3 годин сну достатньо, щоб впоратися з цим днем. #проблеми часового поясу",1
day 3 : sun|but it's not sunny today ☁|#decemberphotochallenge #france #sun #or #today #day3...,день 3 : сонце|але сьогодні не сонячно ☁|#декабрьськийфотовиклик #франція #сонце #або #сьогодні #день3...,0
so this week is just getting better and better 😭,тому цей тиждень стає все кращим і кращим 😭,1
"grandma's coming over, yay money. #lol #kidding","бабуся приходить, ага гроші. #lol #жартую",1
s/o to the bengals for sucking it up yesterday. totally made it worth me staying up 24 hours yesterday and coming to work this am.,"s/o до бенгальців за те, що висмоктали це вчора. Цілком варте того, щоб я вчора не спав 24 години та прийшов на роботу сьогодні вранці.",1
"#hunger #has #vanished #from #our #affluent, even #overweight, #society –","#голод #зник #з #нашого #заможного #суспільства, навіть із #зайвою вагою –",0
gripping new ebook not for the fainthearted or politically correct. please visit site,захоплююча нова електронна книга не для слабкодухих чи політкоректних. відвідайте сайт,0
"soon, stop, wtf, and omg are deff my fav things to hear 😂","незабаром зупинись, ой, боже боже, це моє улюблене, що я хочу почути 😂",1
25 historical images that normalize #breastfeeding via @user we're so more tolerant now...,"25 історичних зображень, які нормалізують #грудне вигодовування через @user, тепер ми стали більш толерантними...",1
crushes are great until you realize they'll never be interested in you.| :p,"закоханості — це чудово, доки ти не зрозумієш, що ти їм ніколи не зацікавишся.| :p",1
i'm so glad i work a double on new year's eve and then most of new year's day... #pissed,"я дуже радий, що я працюю подвійно напередодні Нового року, а потім більшу частину новорічного дня... #розлючений",1
i love finals week! #justkidding #stressed,я люблю фінальний тиждень! #просто жартую #стрес,1
funny annoying you men's tee great for family reunions! #funny #tees,смішно вас дратує чоловіча футболка чудова для сімейних зустрічей! #смішні #футболки,1
"@user because your ""sarcastic""?","@user тому що ти ""саркастичний""?",1
@user i'm not a lohan anymore 😁 detox now for 4 weeks new me! 1 week tomorrow 😘,@user я більше не лохан 😁 детокс на 4 тижні новий я! Завтра 1 тиждень 😘,0
chasing my dog though the house fun,весело ганятися за моїм собакою по дому,0
huge for @user rt @user congrats to today's #12daysofchristmassweaterscontest winner @user,величезний для @user rt @user вітає переможця сьогоднішнього конкурсу #12daysofchristmassweatersweaters @user,0
they don't even listen to ur order talk about great customer service 👎,"вони навіть не слухають, як ваше замовлення говорить про чудове обслуговування клієнтів 👎",1
ah @user soul show making my sunday morning at work more bearable #cold yet #happy,"ah @user soul show робить мій недільний ранок на роботі більш стерпним #холодним, але #щасливим",0
"there's no such thing as ""too much ammo""","немає такого поняття, як ""забагато патронів""",0
it's the most wonderful time of the fiscal year :(|,зараз найпрекрасніша пора фінансового року :(|,1
@user is it snowing in canada? just on the hills here at the minute but hoping for a white christmas,"@user у Канаді сніг? зараз просто на пагорбах, але сподіваюся на біле Різдво",0
how badly do you need that burrito? (that's sounds naughty) #burrito,наскільки тобі потрібен той буріто? (це звучить озорно) #буріто,0
well today has just started off great.,ну сьогоднішній день почався чудово.,1
i love being on hold. especially when the music is so great.,я люблю бути на очікуванні. особливо коли музика така чудова.,1
hit them angles and duck face to hide those wrinkles ; ) #thatsabossbitchrightthere . . . !!,"вдарте їх кутами та качиним обличчям, щоб приховати ці зморшки; ) #thatsabossbitchrightthere . . . !!",1
at least my tan looks good 😳😂 need to learn to appreciate my pale skin 🙈,принаймні моя загар виглядає добре 😳😂 потрібно навчитися цінувати свою бліду шкіру 🙈,1
@user @user i won't be pledging anytime soon...why are these grown women competing..aka vs delta...crabs in a barrel..sad,@user @user я не збираюся обіцяти найближчим часом...чому ці дорослі жінки змагаються...також проти дельти...краби в бочці...сумно,0
getting sick just in time for finals is so great,захворіти якраз перед фіналом – це так здорово,1
thanks for clearing everything up koenig #serialbrady,"дякую, що все роз’яснили, koenig #serialbrady",1
just received an email that i am the heir to the nigerian petroleum corporation. i should immediately send them all my bank info.,"щойно отримав електронний лист про те, що я спадкоємець нігерійської нафтової корпорації. я повинен негайно надіслати їм усі свої банківські дані.",1
what am i doing with my life,що я роблю зі своїм життям,0
"same as what whoopi said about rape of 13 yo by roman polanski. not ""rape rape"" b/c she was drugged. via @user","те саме, що Вупі сказав про зґвалтування 13 років Романом Поланскі. не ""зґвалтування зґвалтування"" b/c вона була під дією наркотиків. через @user",0
@user have you heard back yet?!,@user ти вже відповів?!,0
"oh lord! rt @user rt @user before becoming an actor, tom cruise wanted to be a catholic priest.","о Господи! rt @user rt @user Перш ніж стати актором, Том Круз хотів бути католицьким священиком.",1
cc: @user my last tweet. wayne's world is a great movie.,cc: @user мій останній твіт. Світ Вейна - чудовий фільм.,1
lady in red ❤️✨💋👸💃|#ootd #im #the #mom #the #godmother #lol #athenakairalyn #baptism #love...,леді в червоному ❤️✨💋👸💃|#ootd #я #мама #хрещена #лол #athenakairalyn #baptism #love...,0
to have a highway clean up section of highway. people expressed their freedom of speech @user @user @user,мати шосе для очищення ділянки шосе. люди висловили свою свободу слова @user @user @user,0
"@user its my workhorse, practically glued to my hand","@user — моя робоча конячка, практично приклеєна до моєї руки",0
@user @user i bet those fairways and greens rival the work of @user,"@user @user Б'юсь об заклад, що ці фарватери та гріни змагаються з роботою @user",1
"#comptroller: #citibike #stations, #bikes #being #properly #maintained: as citibike gears up to expand, the...","#контролер: #станції #citibike, #велосипеди #обслуговуються #належним чином: оскільки citibike готується до розширення,...",0
is when someone has been quite vocal against liberals but at the same time supports @user :),"це коли хтось досить голосно виступає проти лібералів, але водночас підтримує @user :)",1
and he takes calls when his phone thing works @user @user @user @user @user @user,"і він приймає дзвінки, коли його телефон працює @user @user @user @user @user @user",0
it's so much fun to drive a front wheel drive car in the snow,так весело їздити на передньопривідній машині по снігу,1
another new politician in the state with a social science degree and a liberal arts diploma... just what we need #greensfail,"ще один новий політик у штаті зі ступенем соціальних наук і дипломом гуманітарних наук... саме те, що нам потрібно #greensfail",1
getting my midterm back was such a great start to my day #badday,повернення мого семестру було таким чудовим початком мого дня #badday,1
same #soundcloud dl: follow> @user #atl #consciousmusic,той самий #soundcloud dl: слідувати> @user #atl #consciousmusic,0
looking forward to mine and the boyfriends 2nd christmas together!!😘🙌💕,з нетерпінням чекаю на моє та хлопців друге Різдво разом!!😘🙌💕,0
@user no u dnt hav to..bt sme ppl do....evn whn they do shit.. :-p,@user no u dnt hav to..bt sme ppl do....evn коли вони роблять лайно.. :-p,0
@user @user @user first line is correct!! can't say about the latter one!! 😁,@user @user @user перший рядок правильний!! про останнє не можу сказати!! 😁,0
buzzing for school on monday..,гудимо до школи в понеділок..,1
fleury with 5 shut outs so far on the season. he's still not good though,Флері з 5 шат-аутами в сезоні. але він все ще поганий,1
"wrapping up crotched mountain commercial tonight, and packing everything up to head up to loon mountain resort...","сьогодні ввечері завершую рекламу crotched mountain та збираю все, щоб відправитися на гірський курорт Лун...",0
tough day in sun #kitsch#funny @ costa teguise lanzarote,важкий сонячний день #kitsch#funny @ costa teguise lanzarote,0
michael have a sexy face when he cough,"У Майкла сексуальне обличчя, коли він кашляє",1
@user @user well it's not any worse or better than 'stark raving',"@user @user ну це не гірше і не краще ніж ""stark raving""",0
@user thanks for leaving the dish for us #badbusiness,"@user дякує, що залишив блюдо для нас #badbusiness",1
just snap chatting my sister a few times.. #shelovesitwhenisendthatmany,просто кілька разів поспілкуйтеся з моєю сестрою.. #shelovesitwhenisendthatmany,1
@user home page at 8:30am shows dow -51.44 but it's +102.75. can you make your home page stats more real-time pls?,"Домашня сторінка @user о 8:30 ранку показує dow -51,44, але це +102,75. чи можете ви зробити статистику вашої домашньої сторінки більш реальною, будь ласка?",0
photo: abstract tribal bubble jumpsuit size: s-xl cost:$39.99,"фото: комбінезон з абстрактним племінним бульбашком розмір: s-xl вартість: 39,99 дол",0
rain and sleet hun? yeah i totally want to get dress and go to work. sounds like fun #iwannagobacktobed,"дощ і мокрий сніг хун? так, я дуже хочу одягнутися та піти на роботу. звучить весело #iwannagobacktobed",1
"my professors moustache is so uneven, mohstash would be ashamed right now","вуса у мого професора такі нерівні, мохсташ би зараз соромився",0
best christmas gift @user new album.,найкращий різдвяний подарунок @user новий альбом.,0
my life won't be complete until i meet @user 💕,"моє життя не буде повним, поки я не зустріну @user 💕",0
if this year wld be filled w all these rainy days it wont be so cool a cool way to start e year,"якщо цей рік буде наповнений усіма цими дощовими днями, це не буде так круто, круто почати рік",0
"well that's my becky in london with her nan, an the big girl dan too start her new job tomorrow #feelingabandoned haha","Ну, це моя Беккі в Лондоні зі своєю бабусею, великою дівчиною, Ден теж починає свою нову роботу завтра #feelingabandoned ха-ха",1
@user #me and #change were not friends i still need #time,"@user #me і #change не були друзями, мені все ще потрібен #час",0
small amount of lads with birds nests' for hair cuts #ha #3allover,невелика кількість хлопців із пташиними гніздами для стрижки #ha #3allover,1
"rolls-royce, as envisioned by the wonderful people at mansory #rollsroyce #purple #customcar","rolls-royce, як його уявляли чудові люди з mansory #rollsroyce #purple #customcar",1
@user well what can i say 👤,@user ну що я можу сказати 👤,0
nosebleeds in the morning are my favorite,кровотеча з носа вранці - мій улюблений,1
the world's biggest online job click and get started now!,"найбільша в світі онлайн-вакансія, натисніть і почніть зараз!",0
@user funny thing is now she's a security guard at fed ex in la where i pick up all the time.,"@user смішно те, що тепер вона працює охоронцем у Fed Ex в Лос-Анджелесі, де я постійно забираю.",1
"pretty sure there's a satanic baby in the apartment next door. stays howling. not crying. howling. all day, all night. ugh. #killmenow","майже впевнений, що в сусідній квартирі є сатанинська дитина. продовжує вити. не плаче. виття. весь день, всю ніч. тьфу #killmenow",0
losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome.,"Втрата ключів від автомобіля до того, як вам доведеться самостійно їхати в аеропорт, щоб встигнути на рейс, — це чудово.",1
casual stroll with lauralobaugh rochester #funinthesun @ key west islands - florida (u.s.a.),невимушена прогулянка з Лоролобо Рочестером #funinthesun @ Кі Вест Айлендс - Флорида (США),1
i love how @user can stay up and tweet but can't stay up and hang out with me! #truebro,"Мені подобається, як @user може не спати та твітнути, але не може не спати та тусуватися зі мною! #truebro",1
"got up early to get the earlier bus , & i miss it!! now i have to wait...well this day is starting off wonderful..","Встав рано, щоб отримати ранній автобус, і я сумую за ним!! тепер мені потрібно чекати...цей день починається чудово..",1
that moment when you have to go to the bathroom but the cleaning lady is in there....#stillholdingit,"той момент, коли вам потрібно піти у ванну кімнату, але там прибиральниця....#stillholdingit",0
@user # shocking,@user # шокує,1
the downside to working in fisheries and conservation is that you can rarely afford the cool things that promote your job,"Негативною стороною роботи в рибальстві та охороні природи є те, що ви рідко можете дозволити собі круті речі, які просувають вашу роботу",1
love people that don't act like adults.,"люблю людей, які не поводяться як дорослі.",1
i adapted the snoopy comic for academic paper submission :p reviewer 2 is the stuff of nightmares!,я адаптував комікс Snoopy для подання академічних робіт :p Рецензент 2 - це кошмари!,0
@user @user what does pti do apart from whining? #youthiacrasy,"@user @user що робить pti, крім скиглиння? #юнацькакразія",1
"still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". -sarcastic","все ще дивуюся, чому спливаюче вікно «зберегти пароль» все ще з’являється, навіть якщо ви не встановлюєте прапорець «залишатися в системі». -саркастичний",0
"and with this revelation, the african-american community's faith in law enforcement skyrockets!",і з цим відкриттям віра афро-американської спільноти в правоохоронні органи стрімко зростає!,1
@user at 2:30am? who's gonna favourite it? an owl?,@user о 2:30 ночі? кому це сподобається? сова?,0
@user i have a boyfriend! () *hair flip and walks away*,@user у мене є хлопець! () *перекидає волосся і йде геть*,1
throwing up on christmas morning is my ideal way of spending it.,блювота на різдвяний ранок - це мій ідеальний спосіб провести його.,1
who's eating everything on the table for noche buena? 🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋,хто їсть все на столі для noche buena? 🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋,0
@user @user shit! i better shut my stupid girly mouth because im so concerned about what men might think of me.,"@user @user лайно! Я краще закрию свій дурний дівочий рот, тому що мене так хвилює те, що про мене можуть подумати чоловіки.",1
"this team from covington, ky pretty much sucks. #gosteelers","ця команда з Ковінгтона, штат Кентуккі, дуже погана. #gosteelers",0
unless he's changed @user @user @user @user @user @user @user @user,якщо він не змінився @user @user @user @user @user @user @user @user,0
"velvet and rhinestones babydoll|size:medium and large|comes with softly padded under wired shelf cups,...","оксамит і стрази babydoll|розмір: середній і великий|поставляється з м'якими м'якими чашками під полицею,...",0
#politics is not my cup of tea says #sonakshi @user of #lingaa fame . #sonakshi dad #shatru is our top #bjp leader,"#політика — це не моя чашка чаю, каже #sonakshi @user слави #lingaa. #sonakshi dad #shatru — наш головний лідер #bjp",1
@user i don't believe you!!!!,@user я тобі не вірю!!!!,1
"@user (281): if i had feelings, you would have hurt them.","@user (281): якби я мав почуття, ти б завдав їм болю.",1
"@user well, people did ask where would have been without mccormack, and here we are","@user добре, люди запитували, де б було без Маккормака, і ось ми тут",0
@user annnnddddddd your opinion is irrelevant,@user annnnddddddd ваша думка не має значення,0
